fc_num,contact_date,street,city,zip,circumstance,basis,key_situations,vehicle_type,sex,race,ethnicity,age,build,skin_tone,was_frisked,narrative
FC25001920,2025-04-28 09:30:00,TREMONT ST,BOSTON,2108,Encountered,Encounter,Body Worn Camera,,Male,White,Not of Hispanic Origin,61.0,Medium,,0,"Officers observed XXX at the Brewer Fountain at approximately 0900 hours. XXXwas over cognizant of officers presence often kneeling and staring at officers as well as displaying boisterous behavior in the direction of officers. XXXwas speaking to himself and knocking on the ground. Officers made contact with XXXunder a voluntary encounter and XXXsuggested to officers that the we could hear what he was saying because of ""Boston Police's technology"" that he was privy to. XXXreported to officers that he something of a super soldier as well as an undertaker ""like the one from wrestling"". Officers offered Boston EMS as well an opportunity to speak with additional resources to which XXXstated he needed help with housing but stays at XXXSouthampton Street. XXXcontinued to state ""I actually don't need housing because I'm going to become the boss of the New England Mafia"" XXXalso identifies as his alias; XX/XX/XXXX CJIS query negative result for Active restraining order nor active warrants. XXXBOP to include: AB, ADW, Trespassing, Larceny, Destruction of Property. FIOE created for intel A707/A706 (Flaherty/Adams)"
FC25001923,2025-04-28 11:04:00,HUDSON ST,BOSTON,2111,Stopped,Reasonable Suspicion,Body Worn Camera,,Male,White,Hispanic Origin,34.0,,,0,"Officers observedXXX inside the park atXXX Hudson Street. XXXhad a large box containing bags of candy and other consumable items on the table. Due to a frequent issue with stolen goods being illegally sold in the area, Officers approached and spoke with XXXXXXstated the items were his and denied selling them. Negative for warrants in CJIS. FIO and release. AK02D (Lukas/Ostholthoff)"
FC25001926,2025-04-28 16:00:00,TROTTER CT,ROXBURY,2118,Encountered,Intel,Body Worn Camera,,Female,White,Hispanic Origin,44.0,Medium,,0,"About 8 pm on Monday 04/28/25, Officers responded to a radio call for an EDP at XXX Trotter Ct, apt XXX, Roxbury. Officers spoke with XXX who appeared to be in a manic state. Ms. XXXrefused EMS. Referred to BEST Team. D701 (Moore) D702 (Jenner) D703 (Gambon) D704 (McKeeney)"
FC25001927,2025-04-28 17:09:00,,BOSTON,2111,Stopped,Reasonable Suspicion,Body Worn Camera,,Male,Black,Not of Hispanic Origin,33.0,Thin,,1,"About 5:09pm on 04/28/25 officers were conducting a traffic stop at Winter and Washington Street when the above individual XXXstopped on foot near the intersection and was yelling he was the ""sheriff of downtown"" and if anyone who approached him would get shot. Officers observed hundreds of pedestrians in the downtown crossing area. Fearing for the safety of the public at large, officers followed XXXand stopped him in the downtown crossing train station. Officers performed a pat frisk to no avail.XXX stated he was joking and filming a video. He stated he was recently released from jail. Warrant checks were negative. Suspect stated he was leaving the area on a train. XXX has several charges of Indecent A&B, A&b and stalking. AK02f (Rooney and Entwistle)"
FC25001928,2025-04-28 18:30:00,TREMONT ST,BOSTON,2108,Encountered,Encounter,Body Worn Camera,,Male,Black,Not of Hispanic Origin,27.0,Thin,Medium Brown,0,"About 6:30pm on Monday, 04/28/25, officers observed XXX (DOB: XX/XX/XXXXsitting on a bench at the Brewer FountaiXXXwas smoking a cigarette with what appeared to be an alcoholic beverage in an open, clear plastic cup. XXXis known by officers to have multiple open court cases including 94C Charges, A&B with a Dangerous Weapon, and Trespassing all from the downtown crossing and Boston Common area. Officers approached XXXto have a conversation with him, and spoke to him regarding his open cases. XXXadmitted that he was drinking in public and advised that he had a drinking problem. Officers issued XXXM.G.L/City Ordinance Violation Notice (213003) in hand and informed him that he was in violation of the City of Boston Ordinance 7-4.17. Gabriel (A715) Kania (A714) Sheil (A716) Gonzalez (A713)"
FC25001929,2025-04-28 22:05:00,,BOSTON,2129,Stopped,Reasonable Suspicion,Body Worn Camera,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,37.0,Medium,,0,"About 10:05PM on Monday 04/287/2025, Officers conducted a traffic stop for VALS on a 2013 Black Honda Accord (MA REG: XXXat the intersection of Chelsea St and Warren St, Charlestown. Officers identified the following individual:XXX- Guilty conviction for F/A out of Suffolk Superior and history of 94C. XXXstated to officers that he's from Warren Gardens in Roxbury and that he was in Charlestown because his mother just moved into the new housing building on Corey St. BWC activated AK01F (Hiltunen/ Marchand)"
FC25001935,2025-04-28 23:00:00,ATLANTIC AVE,BOSTON,2111,Encountered,Encounter,Homeless,,Male,White,Unknown,41.0,,,0,XXX was transported from XXXAtlantic Ave to XXXSouthampton St by the A103F for shelter for the evening
FC25001937,2025-04-29 00:01:00,ARCH ST,BOSTON,2110,Encountered,Encounter,Homeless,,Male,Black,Hispanic Origin,24.0,,,1,MR XXXHAD OUT OF STATE ID AND WORK VISA CARD BUT UNSURE IF IT WAS ACTUALLY HIM. SPOKE NO ENGLISH. WAS LAYING DOWN IN DOORWAY OPPOSITE XXXARCH ST AND TRANSPORTED TO XXXSOUTHAMPTON ST
FC25001938,2025-04-29 00:20:00,SUMMER ST,BOSTON,2110,Encountered,Encounter,Homeless,,Male,White,Not of Hispanic Origin,59.0,Medium,Light,0,ENCOUNTERED MR XXXSLEEPING IN DOORWAY AT XXXSUMMER ST AND TRANSPORTED HIM TO XXXSOUTHAMPTON ST
FC25001931,2025-04-29 00:29:00,WINTER ST,BOSTON,2111,Encountered,Encounter,"Body Worn Camera, Homeless",,Male,Asian,Not of Hispanic Origin,36.0,Thin,Dark,0,A102A (Li & Lockwood) observedXXX XX/XX/XXXXwalking past officers and procced to lay down at the steam vent outside ofXXXWinter Street. Officers transported XXXto Pine Street Inn.
FC25001939,2025-04-29 00:35:00,DEVONSHIRE ST,BOSTON,2110,Encountered,Encounter,Homeless,,Male,White,,78.0,,,0,ENCOUNTERED MR XXXSLEEPING IN THE DOORWAY OPPOSITE XXXDEVONSHIRE ST AND WAS TRANSPORTED TO PINE ST INN
FC25001940,2025-04-29 00:43:00,WASHINGTON ST,BOSTON,2108,Encountered,Encounter,Homeless,,Male,White,,51.0,Thin,Light,0,ENCOUNTERED MR XXXSLEEPING IN THE DOORWAY AT XXXWASHINGTON ST AND TRANSPORTED TO THE PINE ST INN
FC25001942,2025-04-29 00:54:00,KINGSTON ST,BOSTON,2110,Encountered,Encounter,Homeless,,Male,Black,Not of Hispanic Origin,32.0,,,1,ENCOUNTERED MR XXXSLEEPING IN THE DOORWAY AT XXX KINGSTON STAND HE REFUSED TRANSPORTATION TO A SHELTER OR TO LEAVE THE DOORWAY AND WAS ARRESTED FOR TRESPASSING
FC25001932,2025-04-29 02:24:00,,BOSTON,2115,Stopped,Probable Cause,"Body Worn Camera, Gang",Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,34.0,Thin,,1,"T Stop for speeding of gray Chevy Malibu (NJ Reg: XXXat intersection of Parker Street and Ruggles Street. OperatorXXX multiple prior F/A, violent, drug offenses) Officers initially observed the vehicle leave from Bromley Heath housing development after a gray Chevy sedan with out of state plates fled BPD officer t stop into the development. XXXpulled out of parking lot and left development at high rate of speed after marked BPD cruiser passed behind him. Continued down Terrace Street at a speed much higher than reasonable. XXXdenied being in Heath Street and stated he had been driving 20 MPH on Terrace. Exit order issued, XXXand vehicle pat frisked. XXXwas argumentative with officers and repeatedly attempted to make phone calls to some sort of influential figure implying that they would punish officers for the traffic stop. XXXdeclined to provide address for citation so it was mailed to address listed on his license. Multiple San Francisco Giants baseball hats observed in back seat of vehicle. BK03A"
FC25001933,2025-04-29 05:00:00,WINTER ST,BOSTON,2108,Encountered,Encounter,Body Worn Camera,,Male,Unknown,Unknown,60.0,,,0,"A102A responded to a radio call for a removal at the Planet Fitness located at XXXWinter Street, Boston. Officers observed XXX XX/XX/XXXXto be sleeping inside the locker room. Officers woke up him and escorted him off the property. Planet Fitness employee told officers his membership will be cancelled and wanted him trespassed. Officers advised XXXhe was now trespassed from XXXWinter Street and could be subject to arrest if he returns."
FC25001934,2025-04-29 08:10:00,HARRISON AVE,BOSTON,2118,Stopped,Probable Cause,"Homeless, Drugs, Body Worn Camera",,Male,White,Hispanic Origin,34.0,,,0,"About 8:10 AM on Tuesday, 04/29/25, Officers Deane and Peinkofer while assigned to the Mass and Cass walking beats officers responded to a call for a removal of a homeless male using IV drugs at XXXHarrison Ave. Officers were directed by a mother with her child to the suspect XXX downstairs on the lower landing of the apartment building. The suspect had uncapped needles and appeared to officers to just have injected in drugs. The suspect was told he was trespassing. He stated he had court on the 05/06/25 and was going to enter a treatment program."
FC25001944,2025-04-29 08:45:00,MASSACHUSETTS AVE,ROXBURY,2118,Stopped,Encounter,Body Worn Camera,,Male,Unknown,Unknown,35.0,,,0,Officers conducted a stop on an individual XXXDOB XX/XX/XXXXfor having a moped that matched the description of a moped used in a prior armed robbery (I252033300) in the South Bay area yesterday 4/28/25. Once officers discovered that it was not the moped used because there wasn't silver lettering on the moped. Officers released XXXforthwith F684/685 (Freeman/Leonardo) F908 (Jean-Jean Luis)
FC25001944,2025-04-29 08:45:00,MASSACHUSETTS AVE,ROXBURY,2118,Stopped,Intel,Body Worn Camera,,Male,Unknown,Unknown,35.0,,,0,Officers conducted a stop on an individual XXXDOB XX/XX/XXXXfor having a moped that matched the description of a moped used in a prior armed robbery (I252033300) in the South Bay area yesterday 4/28/25. Once officers discovered that it was not the moped used because there wasn't silver lettering on the moped. Officers released XXXforthwith F684/685 (Freeman/Leonardo) F908 (Jean-Jean Luis)
FC25001962,2025-04-29 11:20:00,ALBANY ST,BOSTON,2118,Stopped,Probable Cause,,,Male,Black,Hispanic Origin,46.0,Medium,,0,"Officers stopped XXX for riding a Moped without a helmet in the area of XXXAlbany St. XXXdid have an active license, active registration and helmet on his person that he later put on. XXXwas associating with 2 known drug users in the bus stop at XXXAlbany St. XXXalso had an empty prescription bottle inside in the pocket of his Moped which he stated he uses to store cigarettes. When asked he if knew the two people he was talking to he stated he did not know them and thought one of them was one of his friends from back in the day. XXXwas given a verbal warning for the helmet violation. DK01D Linnane/Mathewson"
FC25001945,2025-04-29 12:20:00,,BOSTON,2125,Stopped,Reasonable Suspicion,Body Worn Camera,,Male,Black,Hispanic Origin,15.0,Medium,Dark,1,"About 12:20 PM, Tuesday, April 29, 2025, Officer D. Kennedy and Officer Q. Nguyen, stoppedXXX in the area of Mt Everett Ave and Quincy St. XXXmatched the description related to event # P250194080. XXXwas attempting to get on the rear of a mope, which fled on Mt Everett Ave towards Hamilton St. XXXwas pat frisked, which yield negative findings. XXXwas released. XXXhas A&B/Property Crimes on his B.O.P. H643D (P.O. A. Miranda) assisted/Body worn camera was activated. XXXfather notified Via department cell phone."
FC25001946,2025-04-29 13:00:00,QUEENSBERRY ST,BOSTON,2215,Stopped,Probable Cause,Body Worn Camera,,Male,White,Not of Hispanic Origin,35.0,Thin,Light,1,"About 1:00 P.M. officers responded to an r/c for an investigate person at XXXQueensbury street, Boston. Prior to arrival officers were notified that the male was throwing glass bottles of people walking by. Upon arrival Detail officer Robinson observed a white male later identified asXXX XX/XX/XXXXwearing all black sorting through garbage in the rear of XXXQueensbury Street. Officers spoke to The Copley Group workers who stated that there have recently been numerous bikes stolen from their buildings in the surrounding 2 block radius. Officers did observe the door where the bikes stored to be propped open in the rear of XXXQueensbury. CJIS query yielded negative results for warrants. Mr. XXXwas verbally trespassed FIO for intel. (Campot and McKeeney)"
FC25001952,2025-04-29 13:15:00,,BOSTON,2118,Stopped,Encounter,Bicycle,,Male,Black,Hispanic Origin,36.0,Medium,Medium,0,"XXXobserved operating an E bike, with unidentified female passenger recklessly inbound on Mass Ave., close to an MBTA bus , causing him to crash the bike in the bus shelter area. Both parties refused medical, XXXasked for ID, due to these actions. Extensive firearm and drug history."
FC25001952,2025-04-29 13:15:00,,BOSTON,2118,Stopped,Reasonable Suspicion,Bicycle,,Male,Black,Hispanic Origin,36.0,Medium,Medium,0,"XXXobserved operating an E bike, with unidentified female passenger recklessly inbound on Mass Ave., close to an MBTA bus , causing him to crash the bike in the bus shelter area. Both parties refused medical, XXXasked for ID, due to these actions. Extensive firearm and drug history."
